seq,tx,rx,latency
445135,1764177711751505624,1764177711744868174,-6637450
3232827,1764177711751666086,1764177711745028601,-6637485
445136,1764177711752565173,1764177711745927603,-6637570
3232828,1764177711752725783,1764177711746088159,-6637624
445137,1764177711753624703,1764177711746988144,-6636559
3232829,1764177711753785721,1764177711747148200,-6637521
445138,1764177711754684215,1764177711748046628,-6637587
3232830,1764177711754845417,1764177711748208055,-6637362
445139,1764177711755744875,1764177711749107743,-6637132
3232831,1764177711755905133,1764177711749268373,-6636760
445140,1764177711756804405,1764177711750166986,-6637419
3232832,1764177711756964996,1764177711750327450,-6637546
445141,1764177711757863898,1764177711751226267,-6637631
3232833,1764177711758024712,1764177711751387101,-6637611
445142,1764177711758923391,1764177711752286437,-6636954
3232834,1764177711759084409,1764177711752447216,-6637193
445143,1764177711759983903,1764177711753346700,-6637203
3232835,1764177711760144328,1764177711753507663,-6636665
445144,1764177711761043415,1764177711754406332,-6637083
3232836,1764177711761204025,1764177711754566426,-6637599
445145,1764177711762103019,1764177711755465558,-6637461
3232837,1764177711762263759,1764177711755626318,-6637441
445146,1764177711763162401,1764177711756526228,-6636173
3232838,1764177711763323567,1764177711756686247,-6637320
445147,1764177711764222042,1764177711757585138,-6636904
3232839,1764177711764383301,1764177711757745657,-6637644
445148,1764177711765281480,1764177711758644123,-6637357
3232840,1764177711765443053,1764177711758805438,-6637615
445149,1764177711766342658,1764177711759707015,-6635643
3232841,1764177711766502768,1764177711759865108,-6637660
445150,1764177711767404726,1764177711760770315,-6634411
3232842,1764177711767562836,1764177711760925815,-6637021
445151,1764177711768464608,1764177711761827633,-6636975
3232843,1764177711768622588,1764177711761984966,-6637622
445152,1764177711769524156,1764177711762886691,-6637465
3232844,1764177711769682359,1764177711763045618,-6636741
445153,1764177711770583724,1764177711763946157,-6637567
3232845,1764177711770742075,1764177711764104417,-6637658
445154,1764177711771644476,1764177711765007401,-6637075
3232846,1764177711771801808,1764177711765164439,-6637369
445155,1764177711772704173,1764177711766066571,-6637602
3232847,1764177711772861579,1764177711766224127,-6637452
445156,1764177711773763907,1764177711767126445,-6637462
3232848,1764177711773921332,1764177711767284501,-6636831
445157,1764177711774823530,1764177711768186670,-6636860
3232849,1764177711774980992,1764177711768343615,-6637377
445158,1764177711775884208,1764177711769248303,-6635905
3232850,1764177711776040707,1764177711769403100,-6637607
445159,1764177711776943886,1764177711770307436,-6636450
3232851,1764177711777100423,1764177711770462770,-6637653
445160,1764177711778003398,1764177711771365550,-6637848
3232852,1764177711778160156,1764177711771522514,-6637642
445161,1764177711779062928,1764177711772425442,-6637486
3232853,1764177711779221131,1764177711772583739,-6637392
445162,1764177711780122496,1764177711773488945,-6633551
3232854,1764177711780281032,1764177711773644316,-6636716
445163,1764177711781182100,1764177711774546023,-6636077
3232855,1764177711781340895,1764177711774703745,-6637150
445164,1764177711782241501,1764177711775604100,-6637401
3232856,1764177711782400555,1764177711775763063,-6637492
445165,1764177711783302234,1764177711776665510,-6636724
3232857,1764177711783460419,1764177711776824011,-6636408
445166,1764177711784361709,1764177711777724217,-6637492
3232858,1764177711784520171,1764177711777882847,-6637324
445167,1764177711785421165,1764177711778783739,-6637426
3232859,1764177711785579924,1764177711778942573,-6637351
445168,1764177711786480603,1764177711779842964,-6637639
3232860,1764177711786639713,1764177711780002113,-6637600
445169,1764177711787541022,1764177711780903838,-6637184
3232861,1764177711787699354,1764177711781062931,-6636423
445170,1764177711788600589,1764177711781963600,-6636989
3232862,1764177711788759107,1764177711782121527,-6637580
445171,1764177711789660101,1764177711783023122,-6636979
3232863,1764177711789819063,1764177711783181437,-6637626
445172,1764177711790719539,1764177711784082922,-6636617
3232864,1764177711790878834,1764177711784241829,-6637005
445173,1764177711791780106,1764177711785143091,-6637015
3232865,1764177711791938697,1764177711785301481,-6637216
445174,1764177711792839636,1764177711786202613,-6637023
3232866,1764177711792998468,1764177711786361003,-6637465
445175,1764177711793899111,1764177711787262524,-6636587
3232867,1764177711794058202,1764177711787420598,-6637604
445176,1764177711794958585,1764177711788321786,-6636799
3232868,1764177711795117899,1764177711788480435,-6637464
445177,1764177711796019171,1764177711789382178,-6636993
3232869,1764177711796177578,1764177711789540105,-6637473
445178,1764177711797078794,1764177711790441774,-6637020
3232870,1764177711797237367,1764177711790600589,-6636778
445179,1764177711798138380,1764177711791501370,-6637010
3232871,1764177711798297212,1764177711791659685,-6637527
445180,1764177711799198873,1764177711792561743,-6637130
3232872,1764177711799357076,1764177711792719707,-6637369
445181,1764177711800258477,1764177711793621265,-6637212
3232873,1764177711800416754,1764177711793779154,-6637600
445182,1764177711801318008,1764177711794680657,-6637351
3232874,1764177711801476025,1764177711794839806,-6636219
445183,1764177711802377390,1764177711795740308,-6637082
3232875,1764177711802535833,1764177711795898309,-6637524
445184,1764177711803437920,1764177711796800867,-6637053
3232876,1764177711803595622,1764177711796957960,-6637662
445185,1764177711804497524,1764177711797861148,-6636376
3232877,1764177711804655375,1764177711798017852,-6637523
445186,1764177711805557128,1764177711798919744,-6637384
3232878,1764177711805715146,1764177711799077874,-6637272
445187,1764177711806616677,1764177711799980747,-6635930
3232879,1764177711806774824,1764177711800137729,-6637095
445188,1764177711807677281,1764177711801040213,-6637068
3232880,1764177711807834725,1764177711801197269,-6637456
445189,1764177711808736867,1764177711802100105,-6636762
3232881,1764177711808894422,1764177711802257161,-6637261
445190,1764177711809796305,1764177711803159164,-6637141
3232882,1764177711809954193,1764177711803317053,-6637140
445191,1764177711810855891,1764177711804218445,-6637446
3232883,1764177711811013908,1764177711804378001,-6635907
445192,1764177711811916495,1764177711805279893,-6636602
3232884,1764177711812073642,1764177711805436189,-6637453
445193,1764177711812976210,1764177711806338896,-6637314
3232885,1764177711813133469,1764177711806496156,-6637313
445194,1764177711814035741,1764177711807398584,-6637157
3232886,1764177711814193295,1764177711807556029,-6637266
445195,1764177711815095326,1764177711808457884,-6637442
3232887,1764177711815254048,1764177711808617680,-6636368
445196,1764177711816118283,1764177711809482405,-6635878
3232888,1764177711816313800,1764177711809676869,-6636931
445197,1764177711817178109,1764177711810541575,-6636534
3232889,1764177711817373626,1764177711810736150,-6637476
445198,1764177711818237973,1764177711811601449,-6636524
3232890,1764177711818433379,1764177711811796023,-6637356
445199,1764177711819298762,1764177711812661656,-6637106
3232891,1764177711819493150,1764177711812855564,-6637586
445200,1764177711820358292,1764177711813721381,-6636911
3232892,1764177711820552958,1764177711813915419,-6637539
445201,1764177711821417841,1764177711814780551,-6637290
3232893,1764177711821612710,1764177711814975051,-6637659
445202,1764177711822477371,1764177711815840591,-6636780
3232894,1764177711822672426,1764177711816035369,-6637057
445203,1764177711823537976,1764177711816901316,-6636660
3232895,1764177711823732419,1764177711817094984,-6637435
445204,1764177711824597561,1764177711817960134,-6637427
3232896,1764177711824792264,1764177711818155616,-6636648
445205,1764177711825657073,1764177711819019730,-6637343
3232897,1764177711825852109,1764177711819214416,-6637693
445206,1764177711826716696,1764177711820079233,-6637463
3232898,1764177711826911824,1764177711820274419,-6637405
445207,1764177711827777263,1764177711821140551,-6636712
3232899,1764177711827971558,1764177711821334126,-6637432
445208,1764177711828836942,1764177711822199777,-6637165
3232900,1764177711829031385,1764177711822394463,-6636922
445209,1764177711829896453,1764177711823259058,-6637395
3232901,1764177711830091193,1764177711823453429,-6637764
445210,1764177711830956076,1764177711824322376,-6633700
3232902,1764177711831150964,1764177711824514524,-6636440
445211,1764177711832016662,1764177711825380397,-6636265
3232903,1764177711832210938,1764177711825573454,-6637484
445212,1764177711833076322,1764177711826439512,-6636810
3232904,1764177711833270635,1764177711826633457,-6637178
445213,1764177711834135852,1764177711827498422,-6637430
3232905,1764177711834330388,1764177711827692886,-6637502
445214,1764177711835196475,1764177711828559407,-6637068
3232906,1764177711835390214,1764177711828752648,-6637566
445215,1764177711836256098,1764177711829619855,-6636243
3232907,1764177711836450022,1764177711829812874,-6637148
445216,1764177711837315572,1764177711830678061,-6637511
3232908,1764177711837509701,1764177711830872136,-6637565
445217,1764177711838375121,1764177711831739268,-6635853
3232909,1764177711838569490,1764177711831933250,-6636240
445218,1764177711839435596,1764177711832798735,-6636861
3232910,1764177711839629317,1764177711832991828,-6637489
445219,1764177711840495237,1764177711833857867,-6637370
3232911,1764177711840689051,1764177711834051886,-6637165
445220,1764177711841554656,1764177711834917871,-6636785
3232912,1764177711841748840,1764177711835111853,-6636987
445221,1764177711842614186,1764177711835977114,-6637072
3232913,1764177711842808667,1764177711836171782,-6636885
445222,1764177711843674809,1764177711837038007,-6636802
3232914,1764177711843868382,1764177711837230877,-6637505
445223,1764177711844734358,1764177711838098195,-6636163
3232915,1764177711844928134,1764177711838290640,-6637494
445224,1764177711845793814,1764177711839157328,-6636486
3232916,1764177711845987868,1764177711839350754,-6637114
445225,1764177711846853326,1764177711840215979,-6637347
3232917,1764177711847047676,1764177711840410350,-6637326
445226,1764177711847913912,1764177711841276630,-6637282
3232918,1764177711848107503,1764177711841470168,-6637335
445227,1764177711848973497,1764177711842336522,-6636975
3232919,1764177711849167052,1764177711842529893,-6637159
445228,1764177711850032898,1764177711843396692,-6636206
3232920,1764177711850226878,1764177711843589693,-6637185
445229,1764177711851092576,1764177711844455103,-6637473
3232921,1764177711851287649,1764177711844650529,-6637120
445230,1764177711852152199,1764177711845514884,-6637315
3232922,1764177711852346883,1764177711845710403,-6636480
445231,1764177711853211748,1764177711846574665,-6637083
3232923,1764177711853406673,1764177711846769332,-6637341
445232,1764177711854271260,1764177711847633890,-6637370
3232924,1764177711854466406,1764177711847829576,-6636830
445233,1764177711855331827,1764177711848694930,-6636897
3232925,1764177711855526251,1764177711848888709,-6637542
445234,1764177711856391450,1764177711849754082,-6637368
3232926,1764177711856586041,1764177711849949490,-6636551
445235,1764177711857450980,1764177711850813900,-6637080
3232927,1764177711857645960,1764177711851008530,-6637430
445236,1764177711858510510,1764177711851873051,-6637459
3232928,1764177711858705787,1764177711852068218,-6637569
445237,1764177711859571207,1764177711852935499,-6635708
3232929,1764177711859765613,1764177711853128221,-6637392
445238,1764177711860630793,1764177711853993169,-6637624
3232930,1764177711860825310,1764177711854188114,-6637196
445239,1764177711861690434,1764177711855053190,-6637244
3232931,1764177711861885081,1764177711855247376,-6637705
445240,1764177711862749983,1764177711856112416,-6637567
3232932,1764177711862944833,1764177711856307787,-6637046
445241,1764177711863810420,1764177711857173956,-6636464
3232933,1764177711864004790,1764177711857367419,-6637371
445242,1764177711864869951,1764177711858232718,-6637233
3232934,1764177711865064635,1764177711858427682,-6636953
445243,1764177711865929314,1764177711859292462,-6636852
3232935,1764177711866124535,1764177711859487815,-6636720
445244,1764177711866990659,1764177711860354669,-6635990
3232936,1764177711867185306,1764177711860548670,-6636636
445245,1764177711868051523,1764177711861414580,-6636943
3232937,1764177711868245262,1764177711861608117,-6637145
445246,1764177711869111646,1764177711862474250,-6637396
3232938,1764177711869305052,1764177711862667676,-6637376
445247,1764177711870171472,1764177711863534253,-6637219
3232939,1764177711870364767,1764177711863728346,-6636421
445248,1764177711871232539,1764177711864595645,-6636894
